id,event_type,latitude,longitude,event_cause,requires_road_closure,start_datetime,status,corridor,priority,created_date,police_station
FKID001177,unplanned,13.0458524,77.5811057,Fog / Low Visibility,FALSE,2024-02-14 08:00:18.59+00,closed,ORR North 2,High,2024-02-14 08:02:45.836316+00,Kodigehalli
FKID001178,unplanned,13.0483105,77.6452213,construction,FALSE,2024-03-13 20:03:19.155+00,closed,Non-corridor,Low,2024-03-13 20:04:34.012219+00,Hennuru
FKID001179,unplanned,12.9310893,77.6865479,vehicle_breakdown,FALSE,2024-02-14 05:39:58.901+00,closed,ORR East 1,High,2024-02-14 05:43:20.79975+00,HAL Old Airport
FKID001180,unplanned,12.9092481,77.6274651,vehicle_breakdown,FALSE,2024-02-14 09:14:20.134+00,closed,Hosur Road,High,2024-02-14 09:17:31.001348+00,HSR Layout
FKID001181,unplanned,13.0333853,77.5409753,vehicle_breakdown,FALSE,2024-02-14 19:19:59.864+00,closed,ORR North 2,High,2024-02-14 19:21:56.612947+00,Yeshwanthpura
FKID001182,unplanned,12.9568333,77.5492654,vehicle_breakdown,FALSE,2024-02-14 19:19:25.761+00,closed,Mysore Road,High,2024-02-14 19:20:27.571049+00,Byatarayanapura
FKID001183,unplanned,12.9592132,77.6538071,vehicle_breakdown,FALSE,2024-02-14 06:34:25.611+00,closed,Old Airport Road,High,2024-02-14 06:35:57.02742+00,Jeevanbheemanagar
FKID001184,unplanned,12.9609284,77.5488656,vehicle_breakdown,FALSE,2024-02-14 19:14:14.631+00,closed,Non-corridor,Low,2024-02-14 19:15:53.469236+00,Magadi Road
FKID001185,unplanned,12.9690359,77.7008253,construction,FALSE,2024-03-13 20:14:48.2+00,active,ORR East 2,High,2024-03-13 20:19:15.673628+00,HAL Old Airport
FKID001186,unplanned,12.9693548,77.7007271,construction,FALSE,2024-03-13 20:19:44.219+00,active,ORR East 2,High,2024-03-13 20:26:53.241067+00,HAL Old Airport
FKID001187,unplanned,12.9150768,77.6239102,vehicle_breakdown,FALSE,2024-03-13 20:21:49.175+00,closed,ORR East 1,High,2024-03-13 20:23:42.442918+00,HSR Layout
FKID001188,unplanned,12.9929044,77.6612914,vehicle_breakdown,FALSE,2024-02-14 19:44:27.931+00,closed,Non-corridor,Low,2024-02-14 19:45:56.875029+00,Banaswadi
FKID001189,unplanned,13.0379671,77.6258529,construction,FALSE,2024-02-14 19:46:40.535+00,closed,Hennur Main Road,High,2024-02-14 19:50:05.461118+00,K.G. Halli
FKID001190,unplanned,12.95563253,77.71780861,pot_holes,FALSE,2024-02-14 19:23:19.895+00,closed,Varthur Road,High,2024-02-14 19:24:13.026066+00,Whitefield
FKID001191,unplanned,12.9931223,77.6611591,vehicle_breakdown,FALSE,2024-02-14 19:47:38.639+00,closed,Non-corridor,Low,2024-02-14 19:50:55.22503+00,Banaswadi
FKID001192,unplanned,13.0377323,77.5221675,vehicle_breakdown,FALSE,2024-03-13 20:28:43.642+00,closed,Tumkur Road,High,2024-03-13 20:33:16.623719+00,Peenya
FKID001193,unplanned,13.120385,77.6100183,vehicle_breakdown,FALSE,2024-02-14 18:34:24.285+00,closed,Bellary Road 2,High,2024-02-14 18:35:53.341354+00,Yelahanka
FKID001194,unplanned,12.907183,77.600723,vehicle_breakdown,FALSE,2024-02-14 20:11:10.169+00,closed,Bannerghata Road,High,2024-02-14 20:12:02.848564+00,Mico Layout
FKID001195,unplanned,13.0496604,77.5077631,pot_holes,FALSE,2024-03-13 21:07:32.373+00,closed,Non-corridor,Low,2024-03-13 21:08:28.104706+00,Chikkabanavara
FKID001196,unplanned,13.1104781,77.5800625,water_logging,FALSE,2024-02-14 20:36:31.805+00,closed,Non-corridor,Low,2024-02-14 20:37:28.814329+00,Yelahanka
FKID001197,unplanned,13.0483814,77.6455068,vehicle_breakdown,FALSE,2024-03-13 21:17:45.221+00,closed,Non-corridor,Low,2024-03-13 21:22:40.975733+00,Hennuru
FKID001198,planned,13.0193149,77.6188821,protest,TRUE,2024-03-13 21:17:05.33+00,closed,Non-corridor,Low,2024-03-13 21:20:02.1903+00,K.G. Halli
FKID001199,unplanned,12.8773032,77.6246787,pot_holes,FALSE,2024-03-13 21:39:46.831+00,active,Non-corridor,Low,2024-03-13 21:41:16.428676+00,Hulimavu
FKID001200,unplanned,12.9575357,77.5517318,vehicle_breakdown,FALSE,2024-03-13 19:01:01.329+00,closed,Mysore Road,High,2024-03-13 19:02:24.887964+00,Magadi Road
FKID001201,unplanned,12.877805,77.6246983,road_conditions,FALSE,2024-03-13 21:38:25.514+00,active,Non-corridor,Low,2024-03-13 21:39:33.107942+00,Hulimavu
FKID001202,unplanned,12.9874261,77.5785178,vehicle_breakdown,FALSE,2024-02-14 21:55:47.834+00,closed,Non-corridor,Low,2024-02-14 21:56:53.602905+00,High ground
FKID001203,unplanned,12.907229,77.6007892,vehicle_breakdown,FALSE,2024-02-14 20:52:21.751+00,closed,Bannerghata Road,High,2024-02-14 20:53:39.849912+00,Mico Layout
FKID001204,planned,12.9697571,77.7004934,construction,FALSE,2024-02-14 20:55:40.234+00,closed,ORR East 2,High,2024-02-14 20:56:55.999907+00,HAL Old Airport
FKID001205,unplanned,12.9363562,77.7053961,vehicle_breakdown,FALSE,2024-02-14 20:38:15.13+00,closed,Non-corridor,Low,2024-02-14 20:40:56.346254+00,HAL Old Airport
FKID001206,unplanned,12.9554921,77.6894413,road_conditions,TRUE,2024-02-14 20:46:31.187+00,closed,Old Airport Road,High,2024-02-14 20:48:57.517466+00,HAL Old Airport
FKID001207,unplanned,12.9098753,77.54994617,construction,FALSE,2024-02-14 21:38:44.64+00,closed,Non-corridor,Low,2024-02-14 21:39:56.523369+00,K.S. Layout
FKID001208,unplanned,12.9619245,77.7016093,vehicle_breakdown,FALSE,2024-02-14 21:57:15.16+00,closed,ORR East 2,High,2024-02-14 21:59:03.334596+00,HAL Old Airport
FKID001209,unplanned,12.9381324,77.5566067,pot_holes,FALSE,2024-03-13 21:41:06.79+00,active,Non-corridor,Low,2024-03-13 21:42:18.787353+00,Basavanagudi
FKID001210,unplanned,12.9800069,77.5704915,vehicle_breakdown,FALSE,2024-02-14 20:18:25.846+00,closed,Non-corridor,Low,2024-02-14 20:27:41.136205+00,Chamarajpet
FKID001211,planned,12.9568587,77.7012705,construction,TRUE,2024-01-31 11:38:29.829+00,closed,Varthur Road,High,2024-01-31 11:40:15.106549+00,HAL Old Airport
FKID001212,unplanned,12.9885543,77.5086676,vehicle_breakdown,FALSE,2024-02-14 20:39:47.92+00,closed,Magadi Road,High,2024-02-14 20:41:34.683984+00,Kamakshipalya
FKID001213,unplanned,12.9930505,77.6611912,vehicle_breakdown,FALSE,2024-02-14 19:55:14.514+00,closed,Non-corridor,Low,2024-02-14 19:57:28.29588+00,Banaswadi
FKID001214,unplanned,13.0177383,77.5573517,vehicle_breakdown,FALSE,2024-02-14 23:23:18.637+00,closed,Tumkur Road,High,2024-02-14 23:24:06.167437+00,Yeshwanthpura
FKID001215,unplanned,13.0454864,77.5020961,vehicle_breakdown,FALSE,2024-02-15 00:17:11.456+00,closed,Non-corridor,Low,2024-02-15 00:18:19.664664+00,Peenya
FKID001216,unplanned,12.9826088,77.5682927,vehicle_breakdown,FALSE,2024-02-14 21:58:47.061+00,closed,Non-corridor,Low,2024-02-14 22:00:17.072373+00,Sheshadripuram
FKID001217,unplanned,12.8881743,77.6401929,vehicle_breakdown,FALSE,2024-02-14 22:04:13.366+00,closed,Hosur Road,High,2024-02-14 22:06:20.051261+00,Hulimavu
FKID001218,unplanned,12.9485754,77.5929669,vehicle_breakdown,FALSE,2024-02-15 00:07:31.783+00,closed,Non-corridor,Low,2024-02-15 00:09:02.529961+00,Wilson Garden
FKID001219,unplanned,12.9913346,77.657633,vehicle_breakdown,FALSE,2024-02-14 20:26:41.203+00,closed,Old Madras Road,High,2024-02-14 20:28:43.228829+00,Banaswadi
FKID001220,unplanned,13.0409289,77.6203693,congestion,FALSE,2024-02-14 20:50:58.148+00,closed,ORR North 1,High,2024-02-14 20:52:20.397066+00,Hennuru
FKID001221,unplanned,12.95609333,77.73057307,vehicle_breakdown,FALSE,2024-02-14 20:46:17.638+00,closed,Varthur Road,High,2024-02-14 20:48:18.673896+00,Whitefield
FKID001222,unplanned,13.0803177,77.5923869,accident,FALSE,2024-02-15 00:22:38.571+00,closed,Bellary Road 2,High,2024-02-15 00:23:28.261557+00,Yelahanka
FKID001223,unplanned,13.1903461,77.6453381,vehicle_breakdown,FALSE,2024-03-13 22:21:38.9+00,closed,Bellary Road 2,High,2024-03-13 22:22:29.188424+00,Chikkajala
FKID001224,unplanned,12.9929252,77.6611477,vehicle_breakdown,FALSE,2024-02-14 20:57:43.812+00,closed,Non-corridor,Low,2024-02-14 20:58:47.304417+00,Banaswadi
FKID001225,unplanned,13.0041761,77.5537173,vehicle_breakdown,FALSE,2024-03-13 22:36:45.126+00,closed,Non-corridor,Low,2024-03-13 22:37:50.300639+00,Malleshwaram
FKID001226,planned,13.0515065,77.5941215,construction,FALSE,2024-02-15 00:24:57.19+00,closed,Bellary Road 1,High,2024-02-15 00:26:19.68287+00,Hebbala
FKID001227,unplanned,12.9275026,77.6213985,water_logging,FALSE,2024-03-13 23:11:18.477+00,active,IRR(Thanisandra road),High,2024-03-13 23:11:53.486554+00,Adugodi
FKID001228,unplanned,13.1194517,77.6092717,vehicle_breakdown,FALSE,2024-03-13 20:45:48.628+00,closed,Bellary Road 2,High,2024-03-13 20:46:34.634194+00,Yelahanka
FKID001229,unplanned,12.9722052,77.5871331,vehicle_breakdown,FALSE,2024-03-13 21:08:13.78+00,closed,Non-corridor,Low,2024-03-13 21:09:16.129783+00,Halasuru Gate
FKID001230,unplanned,13.0400959,77.5185915,vehicle_breakdown,FALSE,2024-03-13 20:42:16.946+00,closed,Tumkur Road,High,2024-03-13 20:43:18.476287+00,Peenya
FKID001231,unplanned,13.068756,77.4485348,vehicle_breakdown,FALSE,2024-03-13 21:33:40.967+00,closed,Non-corridor,Low,2024-03-13 21:35:43.548153+00,No Police Station
FKID001232,unplanned,12.9274662,77.6213701,water_logging,FALSE,2024-03-13 23:13:06.919+00,active,IRR(Thanisandra road),High,2024-03-13 23:14:01.485592+00,Adugodi
FKID001233,unplanned,12.9654216,77.6175057,vehicle_breakdown,TRUE,2024-02-14 23:17:04.194+00,closed,Non-corridor,Low,2024-02-14 23:20:18.236224+00,Halasur
FKID001234,unplanned,12.96594,77.6253299,vehicle_breakdown,FALSE,2024-02-15 00:35:20.275+00,closed,Non-corridor,Low,2024-02-15 00:38:11.590362+00,Halasur
FKID001235,unplanned,12.9501557,77.6992408,water_logging,FALSE,2024-02-15 01:52:04.383+00,active,ORR East 1,High,2024-02-15 01:53:08.649829+00,HAL Old Airport
FKID001236,unplanned,12.9632557,77.6414175,vehicle_breakdown,FALSE,2024-02-15 01:37:19.806+00,closed,Old Airport Road,High,2024-02-15 01:38:18.517105+00,Jeevanbheemanagar
FKID001237,unplanned,12.9521846,77.5406402,vehicle_breakdown,FALSE,2024-02-15 02:19:56.462+00,closed,Mysore Road,High,2024-02-15 02:22:59.231164+00,Byatarayanapura
FKID001238,unplanned,12.9824684,77.5641294,vehicle_breakdown,FALSE,2024-02-15 02:36:40.832+00,closed,Non-corridor,Low,2024-02-15 02:39:07.062655+00,Sheshadripuram
FKID001239,unplanned,13.0352563,77.5411118,vehicle_breakdown,FALSE,2024-02-15 01:15:21.743+00,closed,ORR North 2,High,2024-02-15 01:16:42.037331+00,Jalahalli
FKID001240,unplanned,13.0292483,77.5709898,vehicle_breakdown,FALSE,2024-03-13 23:35:15.157+00,closed,Non-corridor,Low,2024-03-13 23:36:03.272168+00,Sadashivanagar
FKID001241,unplanned,12.9906259,77.656164,vehicle_breakdown,FALSE,2024-02-15 00:59:54.004+00,closed,Old Madras Road,High,2024-02-15 01:01:03.730909+00,Banaswadi
FKID001242,unplanned,12.9567177,77.5489711,vehicle_breakdown,FALSE,2024-03-13 21:43:57.189+00,closed,Mysore Road,High,2024-03-13 21:45:04.414469+00,Byatarayanapura
FKID001243,unplanned,12.9074412,77.585744,vehicle_breakdown,FALSE,2024-03-13 23:13:46.586+00,closed,ORR West 1,High,2024-03-13 23:15:14.295618+00,J.P. Nagar
FKID001244,unplanned,13.0428689,77.5128114,others,FALSE,2024-03-14 00:32:18.08+00,active,Tumkur Road,High,2024-03-14 00:35:59.704019+00,Peenya
FKID001245,unplanned,12.9959916,77.6672023,vehicle_breakdown,FALSE,2024-02-15 05:04:00.888+00,closed,ORR North 1,High,2024-02-15 05:06:05.058592+00,Banaswadi
FKID001246,unplanned,13.0381048,77.6260534,construction,FALSE,2024-02-15 05:02:49.155+00,active,Hennur Main Road,High,2024-02-15 05:05:45.251938+00,Hennuru
FKID001247,unplanned,12.9843255,77.6412465,vehicle_breakdown,FALSE,2024-02-15 04:35:02.373+00,closed,Old Madras Road,High,2024-02-15 04:36:08.319577+00,Jeevanbheemanagar
FKID001248,unplanned,13.053298,77.7618949,vehicle_breakdown,TRUE,2024-02-15 05:26:48.65+00,closed,Non-corridor,Low,2024-02-15 05:30:41.30475+00,K.R. Pura
FKID001249,unplanned,13.0443116,77.5829424,congestion,FALSE,2024-02-15 04:54:34.862+00,closed,ORR North 2,High,2024-02-15 04:57:09.70911+00,Kodigehalli
FKID001250,unplanned,13.0142943,77.5832533,vehicle_breakdown,FALSE,2024-02-15 04:34:58.444+00,closed,Bellary Road 1,High,2024-02-15 04:40:12.095362+00,Sadashivanagar
FKID001251,unplanned,13.0378118,77.6266047,construction,FALSE,2024-03-14 00:32:14.358+00,active,ORR North 1,High,2024-03-14 00:36:06.119439+00,Hennuru
FKID001252,unplanned,13.0291861,77.571059,vehicle_breakdown,FALSE,2024-03-13 23:32:00.533+00,closed,Non-corridor,Low,2024-03-13 23:33:53.211019+00,Kodigehalli
FKID001253,unplanned,13.0428378,77.5127446,others,FALSE,2024-03-14 00:37:26.823+00,active,Tumkur Road,High,2024-03-14 00:40:59.759294+00,Peenya
FKID001254,unplanned,12.960562,77.5042188,vehicle_breakdown,FALSE,2024-03-14 01:28:22.049+00,closed,Non-corridor,Low,2024-03-14 01:30:19.428487+00,Jnanabharathi
FKID001255,unplanned,13.0065682,77.5838844,vehicle_breakdown,FALSE,2024-03-14 01:34:09.642+00,closed,Bellary Road 1,High,2024-03-14 01:35:14.650705+00,Sadashivanagar
FKID001256,unplanned,12.9766535,77.6017105,pot_holes,FALSE,2024-03-14 01:05:15.427+00,closed,Old Madras Road,High,2024-03-14 01:07:01.074201+00,Cubbon Park
FKID001257,unplanned,12.900384,77.5858132,vehicle_breakdown,FALSE,2024-02-15 06:56:52.957+00,resolved,Non-corridor,Low,2024-02-15 06:57:52.148802+00,J.P. Nagar
FKID001258,unplanned,13.0143856,77.5832232,vehicle_breakdown,FALSE,2024-02-15 03:41:03.207+00,closed,Bellary Road 1,High,2024-02-15 03:43:56.132871+00,Sadashivanagar
FKID001259,unplanned,13.040713,77.5177801,vehicle_breakdown,FALSE,2024-02-15 04:05:41.652+00,closed,Tumkur Road,High,2024-02-15 04:06:47.893771+00,Chikkabanavara
FKID001260,unplanned,13.0412357,77.6196058,congestion,FALSE,2024-02-15 04:20:28.172+00,closed,ORR North 1,High,2024-02-15 04:26:24.188477+00,Hennuru
FKID001261,unplanned,13.0436325,77.5533837,vehicle_breakdown,FALSE,2024-02-15 06:32:51.05+00,closed,ORR North 2,High,2024-02-15 06:33:37.092012+00,Jalahalli
FKID001262,unplanned,12.9848373,77.5748703,others,FALSE,2024-02-15 06:47:42.853+00,active,Non-corridor,Low,2024-02-15 06:48:50.598275+00,Sheshadripuram
FKID001263,unplanned,13.0174194,77.6297846,vehicle_breakdown,FALSE,2024-02-15 08:00:06.906+00,closed,Airport New South Road,High,2024-02-15 08:00:51.949694+00,Banaswadi
FKID001264,unplanned,12.9606992,77.7015009,vehicle_breakdown,FALSE,2024-02-15 11:23:35.196+00,closed,ORR East 2,High,2024-02-15 11:24:46.563832+00,HAL Old Airport
FKID001265,unplanned,12.9320791,77.5414884,vehicle_breakdown,FALSE,2024-03-14 01:50:51.813+00,closed,ORR West 1,High,2024-03-14 01:51:55.903351+00,Banashankari
FKID001266,unplanned,12.9725365,77.5942493,pot_holes,FALSE,2024-03-14 02:51:19.328+00,closed,Mysore Road,High,2024-03-14 02:53:35.711511+00,Cubbon Park
FKID001267,unplanned,13.001119,77.5839711,pot_holes,FALSE,2024-03-14 04:30:19.082+00,closed,Bellary Road 1,High,2024-03-14 04:32:17.466511+00,Sadashivanagar
FKID001268,unplanned,12.9753798,77.6259183,vehicle_breakdown,FALSE,2024-03-14 02:28:25.277+00,closed,Old Madras Road,High,2024-03-14 02:58:06.50887+00,Halasur
FKID001269,planned,13.0504812,77.4909712,construction,TRUE,2024-02-15 12:48:08.21+00,closed,Non-corridor,Low,2024-02-15 12:51:12.404747+00,No Police Station
FKID001270,unplanned,13.0378143,77.6266146,construction,TRUE,2024-03-14 04:37:18.571+00,active,ORR North 1,High,2024-03-14 04:39:07.173298+00,Hennuru
FKID001271,unplanned,12.9903101,77.7137328,pot_holes,FALSE,2024-03-14 04:45:59.068+00,active,Non-corridor,Low,2024-03-14 04:47:45.743026+00,Mahadevapura
FKID001272,unplanned,12.9891602,77.5068983,vehicle_breakdown,FALSE,2024-03-14 05:00:59.197+00,closed,Magadi Road,High,2024-03-14 05:02:20.782303+00,Kamakshipalya
FKID001273,unplanned,13.056255,77.47676,others,FALSE,2024-03-14 05:17:00.764+00,active,Non-corridor,Low,2024-03-14 05:18:28.244254+00,No Police Station
FKID001274,unplanned,13.0357448,77.7353443,vehicle_breakdown,FALSE,2024-03-14 05:48:54.486+00,closed,Non-corridor,Low,2024-03-14 05:49:43.610981+00,K.R. Pura
FKID001275,unplanned,13.0387694,77.5896237,vehicle_breakdown,FALSE,2024-02-15 12:11:35.247+00,closed,Bellary Road 1,High,2024-02-15 12:13:06.516515+00,Hebbala
FKID001276,planned,13.0537346,77.48854,construction,TRUE,2024-02-15 13:04:14.165+00,closed,Non-corridor,Low,2024-02-15 13:06:00.416042+00,No Police Station
FKID001277,unplanned,12.9362816,77.7053399,construction,FALSE,2024-02-15 19:12:28.072+00,active,Non-corridor,Low,2024-02-15 19:15:52.536921+00,HAL Old Airport
FKID001278,planned,12.969468,77.7007118,construction,FALSE,2024-02-15 19:11:58.821+00,closed,ORR East 2,High,2024-02-15 19:18:00.762664+00,HAL Old Airport
FKID001279,unplanned,13.0386615,77.5896061,vehicle_breakdown,FALSE,2024-02-15 12:05:34.598+00,closed,Bellary Road 1,High,2024-02-15 12:08:59.127486+00,Hebbala
FKID001280,unplanned,13.1834435,77.6797495,vehicle_breakdown,FALSE,2024-02-15 19:29:35.977+00,closed,Non-corridor,Low,2024-02-15 19:36:06.825104+00,Chikkajala
FKID001281,unplanned,12.9930077,77.6094781,pot_holes,FALSE,2024-03-14 06:10:51.364+00,active,Non-corridor,Low,2024-03-14 06:12:10.314994+00,Pulikeshinagar(F.Town)
FKID001282,planned,13.0489059,77.6454803,construction,FALSE,2024-03-12 05:56:43.641+00,closed,Non-corridor,Low,2024-03-12 05:58:17.813012+00,Hennuru
FKID001283,unplanned,13.0366572,77.5243125,vehicle_breakdown,FALSE,2024-02-15 19:38:55.286+00,closed,Tumkur Road,High,2024-02-15 19:41:31.812103+00,Peenya
FKID001284,unplanned,12.9998719,77.5950313,vehicle_breakdown,FALSE,2024-03-14 06:49:33.952+00,closed,Non-corridor,Low,2024-03-14 06:50:57.705118+00,R.T. Nagar
FKID001285,unplanned,13.019521,77.7087876,vehicle_breakdown,FALSE,2024-02-15 19:51:01.06+00,closed,Non-corridor,Low,2024-02-15 19:54:10.83844+00,K.R. Pura
FKID001286,unplanned,13.0499141,77.5927599,others,TRUE,2024-02-15 19:59:28.127+00,active,Bellary Road 1,High,2024-02-15 20:01:38.74861+00,Kodigehalli
FKID001287,unplanned,12.9599092,77.504205,vehicle_breakdown,FALSE,2024-02-15 21:09:32.663+00,closed,Non-corridor,Low,2024-02-15 21:14:04.795721+00,Jnanabharathi
FKID001288,unplanned,13.0599577,77.5067828,water_logging,FALSE,2023-12-31 01:27:17.554+00,closed,Non-corridor,Low,2023-12-31 01:28:57.298147+00,Chikkabanavara
FKID001289,planned,12.9170417,77.579445,construction,FALSE,2024-02-15 21:54:28.907+00,closed,Non-corridor,Low,2024-02-15 22:00:02.767914+00,Jayanagara
FKID001290,unplanned,13.0355923,77.5263597,vehicle_breakdown,FALSE,2024-02-15 23:16:09.704+00,closed,Tumkur Road,High,2024-02-15 23:17:49.691054+00,Peenya
FKID001291,unplanned,12.9929641,77.5951316,vehicle_breakdown,FALSE,2024-02-15 22:36:34.009+00,closed,Non-corridor,Low,2024-02-15 22:40:49.636268+00,High ground
FKID001292,unplanned,13.0411065,77.617027,congestion,FALSE,2024-02-16 01:05:42.295+00,closed,ORR North 1,High,2024-02-16 01:06:46.626872+00,Hennuru
FKID001293,unplanned,12.969761,77.7501885,pot_holes,FALSE,2024-02-15 22:09:29.493+00,closed,Non-corridor,Low,2024-02-15 22:11:44.047941+00,Whitefield
FKID001294,unplanned,12.9698642,77.7500164,pot_holes,FALSE,2024-02-15 22:08:12.78+00,closed,Non-corridor,Low,2024-02-15 22:09:18.223797+00,Whitefield
FKID001295,unplanned,13.1006196,77.5815296,vehicle_breakdown,FALSE,2024-02-15 23:55:03.552+00,closed,Non-corridor,Low,2024-02-15 23:58:38.428786+00,Yelahanka
FKID001296,unplanned,13.0073126,77.6624143,vehicle_breakdown,FALSE,2024-02-16 01:10:53.638+00,closed,ORR North 1,High,2024-02-16 01:11:45.05006+00,Banaswadi
FKID001297,unplanned,12.9415287,77.7471451,vehicle_breakdown,FALSE,2024-02-16 00:04:30.679+00,closed,Non-corridor,Low,2024-02-16 00:06:29.465712+00,Whitefield
FKID001298,unplanned,13.0380857,77.6260768,vehicle_breakdown,FALSE,2024-02-16 00:50:03.031+00,closed,Hennur Main Road,High,2024-02-16 00:51:09.238625+00,Hennuru
FKID001299,unplanned,12.9736979,77.5993387,road_conditions,FALSE,2024-02-16 00:29:13.352+00,closed,CBD 2,High,2024-02-16 00:29:45.268699+00,Cubbon Park
FKID001300,unplanned,13.0018232,77.6791257,vehicle_breakdown,FALSE,2024-02-16 01:13:43.815+00,closed,ORR East 2,High,2024-02-16 01:15:08.050841+00,K.R. Pura
FKID001301,unplanned,13.0231113,77.5847437,vehicle_breakdown,FALSE,2024-03-14 07:32:36.05+00,closed,Bellary Road 1,High,2024-03-14 07:33:30.200212+00,Kodigehalli
FKID001302,unplanned,12.9698642,77.7500164,pot_holes,FALSE,2024-02-15 22:08:12.78+00,closed,Non-corridor,Low,2024-02-15 22:09:18.293865+00,Whitefield
FKID001303,unplanned,13.0463132,77.591128,vehicle_breakdown,FALSE,2024-02-15 19:13:05.224+00,closed,Bellary Road 1,High,2024-02-15 19:14:15.812226+00,Kodigehalli
FKID001304,unplanned,12.957724,77.6059638,pot_holes,FALSE,2024-01-25 19:45:53.083+00,closed,Hosur Road,High,2024-01-25 19:47:26.444565+00,Ashok Nagar
FKID001305,unplanned,12.9857006,77.5978064,vehicle_breakdown,FALSE,2024-02-15 21:58:31.201+00,closed,CBD 2,High,2024-02-15 21:59:06.57463+00,Shivajinagar
FKID001306,planned,12.9170961,77.5793812,construction,FALSE,2024-02-15 22:03:49.04+00,closed,Non-corridor,Low,2024-02-15 22:06:38.56568+00,Jayanagara
FKID001307,unplanned,12.9574747,77.6058578,pot_holes,FALSE,2023-12-27 19:26:09.134+00,closed,Hosur Road,High,2023-12-27 19:28:01.092471+00,Ashok Nagar
FKID001308,unplanned,12.9581539,77.6060706,pot_holes,FALSE,2023-12-27 19:17:29.212+00,closed,Hosur Road,High,2023-12-27 19:23:15.227012+00,Ashok Nagar
FKID001309,unplanned,12.9616631,77.5604953,vehicle_breakdown,FALSE,2024-03-14 04:38:31.721+00,closed,Mysore Road,High,2024-03-14 04:37:30.057136+00,Chamarajpet
