id,event_type,latitude,longitude,event_cause,requires_road_closure,start_datetime,status,corridor,priority,created_date,police_station,report_creation_delay_min,actual_duration_min,hour,day_of_week,month,is_weekend,event_type_encoded,priority_encoded,requires_road_closure_encoded
FKID002025,unplanned,12.9169884,77.5864023,vehicle_breakdown,False,2024-03-17 23:30:38.833000+00:00,closed,Non-corridor,Low,2024-03-17 23:31:32.593038+00:00,Jayanagara,0.8960006333333334,,23,6,3,1,0,1,0
FKID002026,planned,12.9693524,77.7006637,construction,False,2024-02-26 20:56:28.231000+00:00,closed,ORR East 2,High,2024-02-26 20:57:21.121188+00:00,HAL Old Airport,0.8815031333333334,,20,0,2,0,1,3,0
FKID002027,unplanned,12.9780361,77.5844453,others,True,2024-02-26 23:54:12.463000+00:00,closed,Non-corridor,Low,2024-02-26 23:55:11.352672+00:00,Upparpet,0.9814945333333333,,23,0,2,0,0,1,1
FKID002028,unplanned,13.0329723,77.5409064,vehicle_breakdown,False,2024-03-18 01:05:15.550000+00:00,closed,ORR North 2,High,2024-03-18 01:06:34.929342+00:00,Yeshwanthpura,1.3229890333333332,,1,0,3,0,0,3,0
FKID002029,unplanned,13.0830306,77.594048,vehicle_breakdown,False,2024-02-26 20:10:35.826000+00:00,closed,Bellary Road 2,High,2024-02-26 20:11:49.793326+00:00,Yelahanka,1.2327887666666666,,20,0,2,0,0,3,0
FKID002030,unplanned,12.9624901,77.5048062,vehicle_breakdown,True,2024-02-26 21:27:36.123000+00:00,closed,Non-corridor,Low,2024-02-26 21:28:46.808046+00:00,Jnanabharathi,1.1780841,,21,0,2,0,0,1,1
FKID002031,unplanned,13.0273934,77.5354013,pot_holes,False,2024-02-26 21:15:01.516000+00:00,active,Non-corridor,Low,2024-02-26 21:16:00.925387+00:00,Yeshwanthpura,0.9901564500000001,,21,0,2,0,0,1,0
FKID002032,unplanned,12.9121791,77.5996927,tree_fall,False,2024-02-26 21:17:50.221000+00:00,active,Bannerghata Road,High,2024-02-26 21:20:58.340069+00:00,J.P. Nagar,3.1353178166666664,,21,0,2,0,0,3,0
FKID002033,unplanned,12.9770639,77.5840232,others,True,2024-02-26 23:48:31.165000+00:00,closed,Non-corridor,Low,2024-02-26 23:52:21.621077+00:00,Halasuru Gate,3.8409346166666665,,23,0,2,0,0,1,1
FKID002034,unplanned,13.0408889,77.6173675,vehicle_breakdown,False,2024-02-27 01:10:55.274000+00:00,closed,ORR North 1,High,2024-02-27 01:12:37.684879+00:00,Hennuru,1.7068479833333332,,1,1,2,0,0,3,0
FKID002035,unplanned,12.9813487,77.586468,vehicle_breakdown,False,2024-02-27 01:26:00.844000+00:00,closed,Non-corridor,Low,2024-02-27 01:27:07.770537+00:00,High ground,1.1154422833333333,,1,1,2,0,0,1,0
FKID002036,unplanned,13.010537,77.5066748,vehicle_breakdown,False,2024-03-18 01:09:04.777000+00:00,closed,Non-corridor,Low,2024-03-18 01:10:22.702403+00:00,Peenya,1.2987567166666667,,1,0,3,0,0,1,0
FKID002037,unplanned,13.0422785,77.5147766,vehicle_breakdown,False,2024-02-27 00:32:52.632000+00:00,closed,Tumkur Road,High,2024-02-27 00:34:15.715724+00:00,Peenya,1.3847287333333334,,0,1,2,0,0,3,0
FKID002038,unplanned,12.9169501,77.5883272,others,False,2024-03-18 02:17:44.238000+00:00,closed,Non-corridor,Low,2024-03-18 02:18:15.957544+00:00,Jayanagara,0.5286590666666666,,2,0,3,0,0,1,0
FKID002039,planned,13.0113867,77.54519,construction,True,2024-03-06 01:08:34.259000+00:00,closed,Non-corridor,Low,2024-03-06 01:17:16.666178+00:00,Rajajinagar,8.706786300000001,,1,2,3,0,1,1,1
FKID002040,unplanned,12.9611979,77.558602,vehicle_breakdown,True,2024-02-27 02:09:49.289000+00:00,closed,Mysore Road,High,2024-02-27 02:13:46.154471+00:00,Chamarajpet,3.9477578500000003,,2,1,2,0,0,3,1
FKID002041,unplanned,12.9170026,77.5888015,vehicle_breakdown,False,2024-03-18 02:22:52.686000+00:00,closed,Non-corridor,Low,2024-03-18 02:23:43.076101+00:00,Jayanagara,0.8398350166666667,,2,0,3,0,0,1,0
FKID002042,unplanned,12.967055,77.5883516,vehicle_breakdown,False,2024-03-18 01:14:19.981000+00:00,closed,Mysore Road,High,2024-03-18 01:16:00.597343+00:00,Halasuru Gate,1.67693905,,1,0,3,0,0,3,0
FKID002043,unplanned,12.9814448,77.5865738,vehicle_breakdown,False,2024-02-27 01:23:17.369000+00:00,closed,Non-corridor,Low,2024-02-27 01:24:41.512717+00:00,High ground,1.4023952833333333,,1,1,2,0,0,1,0
FKID002044,unplanned,13.0189656,77.5838671,vehicle_breakdown,False,2024-02-27 02:59:28.564000+00:00,closed,Bellary Road 1,High,2024-02-27 03:00:39.785455+00:00,Sadashivanagar,1.1870242500000001,,2,1,2,0,0,3,0
FKID002045,unplanned,13.0413286,77.6226459,vehicle_breakdown,False,2024-02-27 04:01:36.491000+00:00,closed,Hennur Main Road,High,2024-02-27 04:03:11.795787+00:00,Hennuru,1.5884131166666668,,4,1,2,0,0,3,0
FKID002046,unplanned,12.9922698,77.6102106,vehicle_breakdown,False,2024-02-26 23:43:15.932000+00:00,closed,Non-corridor,Low,2024-02-26 23:44:17.184163+00:00,Pulikeshinagar(F.Town),1.0208693833333333,,23,0,2,0,0,1,0
FKID002047,unplanned,12.9757319,77.5622752,vehicle_breakdown,False,2024-02-27 02:29:24.297000+00:00,closed,Magadi Road,High,2024-02-27 02:31:00.457512+00:00,Magadi Road,1.6026752,,2,1,2,0,0,3,0
FKID002048,unplanned,13.0406477,77.5176753,vehicle_breakdown,False,2024-02-27 01:57:55.659000+00:00,closed,Tumkur Road,High,2024-02-27 01:59:03.461780+00:00,Chikkabanavara,1.1300463333333333,,1,1,2,0,0,3,0
FKID002049,unplanned,12.9870361,77.5193546,vehicle_breakdown,False,2024-03-18 02:46:49.050000+00:00,closed,Magadi Road,High,2024-03-18 02:48:42.126674+00:00,Kamakshipalya,1.8846112333333334,,2,0,3,0,0,3,0
FKID002050,unplanned,13.0361893,77.5255195,vehicle_breakdown,False,2024-02-27 02:05:27.507000+00:00,closed,Tumkur Road,High,2024-02-27 02:06:24.978024+00:00,Peenya,0.9578504,,2,1,2,0,0,3,0
FKID002051,planned,13.05688083,77.47401009,vip_movement,True,2024-03-17 22:05:46+00:00,closed,Non-corridor,Low,2024-03-16 09:50:37.268051+00:00,No Police Station,,,22,6,3,1,1,1,1
FKID002052,unplanned,12.8925839,77.5999375,vehicle_breakdown,False,2024-03-18 03:22:00.195000+00:00,closed,Bannerghata Road,High,2024-03-18 03:23:10.997338+00:00,Mico Layout,1.1800389666666669,,3,0,3,0,0,3,0
FKID002053,unplanned,12.9895592,77.5017408,pot_holes,False,2024-03-18 04:26:19.998000+00:00,closed,Magadi Road,High,2024-03-18 04:29:03.393186+00:00,Kamakshipalya,2.7232531,,4,0,3,0,0,3,0
FKID002054,planned,13.05526533,77.47825398,vip_movement,True,2024-03-17 22:05:46+00:00,closed,Non-corridor,Low,2024-03-16 09:53:03.441985+00:00,No Police Station,,,22,6,3,1,1,1,1
FKID002055,unplanned,13.029682,77.5381588,vehicle_breakdown,False,2024-02-27 05:51:17.086000+00:00,closed,Tumkur Road,High,2024-02-27 05:53:39.512926+00:00,Yeshwanthpura,2.3737821,,5,1,2,0,0,3,0
FKID002056,unplanned,12.9612139,77.5589235,vehicle_breakdown,False,2024-02-27 04:02:03.002000+00:00,closed,Mysore Road,High,2024-02-27 04:03:12.278498+00:00,Chamarajpet,1.1546083,,4,1,2,0,0,3,0
FKID002057,planned,12.90123143,77.46735197,vip_movement,True,2024-03-17 22:05:46+00:00,closed,Mysore Road,High,2024-03-16 10:07:40.940586+00:00,Kengeri,,,22,6,3,1,1,3,1
FKID002058,unplanned,12.9684489,77.7013454,vehicle_breakdown,False,2024-03-18 04:25:01.170000+00:00,closed,ORR East 2,High,2024-03-18 04:29:31.568920+00:00,HAL Old Airport,4.506648666666666,,4,0,3,0,0,3,0
FKID002059,planned,13.0670028,77.6517305,construction,False,2024-02-27 06:34:43.079000+00:00,closed,Non-corridor,Low,2024-02-27 06:35:58.875786+00:00,Hennuru,1.2632797666666666,,6,1,2,0,1,1,0
FKID002060,unplanned,13.0299433,77.5631657,tree_fall,False,2024-02-27 06:36:14.025000+00:00,active,Non-corridor,Low,2024-02-27 06:37:16.765522+00:00,Sadashivanagar,1.0456753666666667,,6,1,2,0,0,1,0
FKID002061,unplanned,13.0242951,77.6437549,vehicle_breakdown,False,2024-02-27 05:07:51.251000+00:00,closed,ORR North 1,High,2024-02-27 05:16:01.306471+00:00,Hennuru,8.167591183333334,,5,1,2,0,0,3,0
FKID002062,unplanned,13.0451595,77.5079599,vehicle_breakdown,False,2024-02-27 04:55:34.946000+00:00,closed,Tumkur Road,High,2024-02-27 04:57:15.832383+00:00,Chikkabanavara,1.6814397166666666,,4,1,2,0,0,3,0
FKID002063,unplanned,13.0451918,77.5080196,vehicle_breakdown,False,2024-02-27 04:51:22.827000+00:00,closed,Tumkur Road,High,2024-02-27 04:53:18.184278+00:00,Chikkabanavara,1.9226212999999999,,4,1,2,0,0,3,0
FKID002064,unplanned,13.0467948,77.5037252,vehicle_breakdown,False,2024-02-27 04:40:40.887000+00:00,closed,Non-corridor,Low,2024-02-27 04:42:53.733541+00:00,Chikkabanavara,2.214109016666667,,4,1,2,0,0,1,0
FKID002065,unplanned,12.9689732,77.5875001,vehicle_breakdown,False,2024-02-27 05:57:16.681000+00:00,closed,Mysore Road,High,2024-02-27 05:58:03.692939+00:00,Halasuru Gate,0.7835323166666667,,5,1,2,0,0,3,0
FKID002066,unplanned,13.041398,77.6223102,congestion,False,2024-02-27 05:53:39.092000+00:00,closed,Hennur Main Road,High,2024-02-27 05:54:56.042768+00:00,Hennuru,1.2825128,,5,1,2,0,0,3,0
FKID002067,unplanned,12.9900222,77.5994434,vehicle_breakdown,False,2024-03-18 07:08:03.694000+00:00,closed,Non-corridor,Low,2024-03-18 07:15:47.600848+00:00,Shivajinagar,7.7317808,,7,0,3,0,0,1,0
FKID002068,unplanned,12.997975,77.553098,vehicle_breakdown,False,2024-02-27 08:07:32.010000+00:00,closed,West of Chord Road,High,2024-02-27 08:10:57.816308+00:00,Rajajinagar,3.4301051333333334,,8,1,2,0,0,3,0
FKID002069,unplanned,13.0956139,77.5977404,vehicle_breakdown,False,2024-03-18 07:28:21.882000+00:00,closed,Bellary Road 2,High,2024-03-18 07:30:01.457531+00:00,Yelahanka,1.6595921833333334,,7,0,3,0,0,3,0
FKID002070,unplanned,13.0389423,77.5198575,vehicle_breakdown,False,2024-03-18 09:31:05.265000+00:00,closed,Tumkur Road,High,2024-03-18 09:32:06.048618+00:00,Peenya,1.0130603,,9,0,3,0,0,3,0
FKID002071,planned,12.9603835,77.5627726,procession,False,2024-03-18 07:44:34.804000+00:00,closed,Mysore Road,High,2024-03-18 07:45:59.595097+00:00,Chamarajpet,1.41318495,,7,0,3,0,1,3,0
FKID002072,unplanned,13.0074068,77.6894547,vehicle_breakdown,False,2024-02-27 08:11:35.368000+00:00,closed,Non-corridor,Low,2024-02-27 08:13:13.113908+00:00,K.R. Pura,1.6290984666666666,,8,1,2,0,0,1,0
FKID002073,unplanned,12.9900222,77.5994434,vehicle_breakdown,False,2024-03-18 07:08:03.694000+00:00,closed,Non-corridor,Low,2024-03-18 07:15:47.573663+00:00,Shivajinagar,7.731327716666667,,7,0,3,0,0,1,0
FKID002074,unplanned,13.0298692,77.5868639,accident,False,2024-03-18 08:02:14.674000+00:00,closed,Bellary Road 1,High,2024-03-18 08:03:47.057509+00:00,Kodigehalli,1.53972515,,8,0,3,0,0,3,0
FKID002075,unplanned,12.9556017,77.5456522,accident,True,2024-02-27 10:48:41.993000+00:00,closed,Mysore Road,High,2024-02-27 10:49:38.924814+00:00,Byatarayanapura,0.9488635666666667,,10,1,2,0,0,3,1
FKID002076,unplanned,13.096255,77.600185,construction,False,2024-01-23 19:20:12.872000+00:00,closed,Bellary Road 2,High,2024-01-23 19:22:47.559653+00:00,Yelahanka,2.57812755,,19,1,1,0,0,3,0
FKID002077,unplanned,12.9759979,77.5877267,vehicle_breakdown,False,2024-02-27 05:36:35.776000+00:00,closed,Non-corridor,Low,2024-02-27 05:37:35.972693+00:00,Cubbon Park,1.0032782166666667,,5,1,2,0,0,1,0
FKID002078,unplanned,13.0452516,77.5807066,congestion,False,2024-02-27 06:27:26.003000+00:00,closed,ORR North 2,High,2024-02-27 06:28:17.822053+00:00,Kodigehalli,0.8636508833333333,,6,1,2,0,0,3,0
FKID002079,unplanned,13.034193,77.5299535,vehicle_breakdown,False,2024-02-27 08:25:17.528000+00:00,closed,Tumkur Road,High,2024-02-27 08:26:30.878423+00:00,Yeshwanthpura,1.2225070500000002,,8,1,2,0,0,3,0
FKID002080,unplanned,12.9470254,77.5316674,vehicle_breakdown,False,2024-02-27 08:16:18.829000+00:00,closed,ORR West 1,High,2024-02-27 08:17:37.185259+00:00,Byatarayanapura,1.30593765,,8,1,2,0,0,3,0
FKID002081,unplanned,13.0353033,77.52756,vehicle_breakdown,False,2024-02-27 11:15:10.411000+00:00,closed,Tumkur Road,High,2024-02-27 11:17:23.659193+00:00,Peenya,2.2208032166666665,,11,1,2,0,0,3,0
FKID002082,unplanned,13.0829633,77.59313,vehicle_breakdown,False,2024-02-27 12:47:10.903000+00:00,closed,Bellary Road 2,High,2024-02-27 12:51:12.095373+00:00,Yelahanka,4.019872883333333,,12,1,2,0,0,3,0
FKID002083,unplanned,13.0357761,77.5311057,vehicle_breakdown,False,2024-02-27 07:50:25.482000+00:00,closed,Tumkur Road,High,2024-02-27 07:51:40.401741+00:00,Yeshwanthpura,1.24866235,,7,1,2,0,0,3,0
FKID002084,unplanned,13.0074068,77.6894547,vehicle_breakdown,False,2024-02-27 08:11:35.368000+00:00,closed,Non-corridor,Low,2024-02-27 08:13:26.285930+00:00,K.R. Pura,1.8486321666666667,,8,1,2,0,0,1,0
FKID002085,unplanned,12.9284472,77.6000362,vehicle_breakdown,False,2024-03-18 20:29:54.590000+00:00,closed,Bannerghata Road,High,2024-03-18 20:31:30.021390+00:00,Jayanagara,1.5905231666666666,,20,0,3,0,0,3,0
FKID002086,unplanned,13.0467206,77.5917186,vehicle_breakdown,True,2024-02-27 19:53:03.178000+00:00,closed,Bellary Road 1,High,2024-02-27 19:55:00.775745+00:00,Kodigehalli,1.9599624166666667,,19,1,2,0,0,3,1
FKID002087,unplanned,12.935647,77.6933481,vehicle_breakdown,False,2024-02-27 17:39:47.401000+00:00,closed,ORR East 1,High,2024-02-27 17:43:36.760131+00:00,HAL Old Airport,3.822652183333333,,17,1,2,0,0,3,0
FKID002088,unplanned,13.0460337,77.5049771,vehicle_breakdown,False,2024-03-18 18:23:53.464000+00:00,closed,Tumkur Road,High,2024-03-18 18:25:25.625875+00:00,Peenya,1.53603125,,18,0,3,0,0,3,0
FKID002089,unplanned,12.9283986,77.5999618,vehicle_breakdown,False,2024-03-18 20:33:52.223000+00:00,closed,Bannerghata Road,High,2024-03-18 20:35:02.912312+00:00,Jayanagara,1.1781552,,20,0,3,0,0,3,0
FKID002090,unplanned,13.0081053,77.6956329,vehicle_breakdown,False,2024-02-27 18:00:02.478000+00:00,closed,Non-corridor,Low,2024-02-27 18:01:27.012079+00:00,K.R. Pura,1.4089013166666668,,18,1,2,0,0,1,0
FKID002091,unplanned,13.0091574,77.6622936,accident,False,2024-02-27 20:34:22.658000+00:00,closed,ORR North 1,High,2024-02-27 20:35:25.935292+00:00,Banaswadi,1.0546215333333333,,20,1,2,0,0,3,0
FKID002092,planned,12.9721302,77.6070396,construction,False,2024-02-27 19:06:46+00:00,closed,Old Madras Road,High,2024-02-27 20:45:20.713109+00:00,Ashok Nagar,,,19,1,2,0,1,3,0
FKID002093,unplanned,12.9888515,77.5084027,vehicle_breakdown,False,2024-03-18 20:52:35.080000+00:00,closed,Magadi Road,High,2024-03-18 20:56:07.284910+00:00,Kamakshipalya,3.5367485000000003,,20,0,3,0,0,3,0
FKID002094,unplanned,13.1173777,77.5777874,construction,False,2024-02-27 21:27:20.156000+00:00,closed,Non-corridor,Low,2024-02-27 21:29:48.347945+00:00,Yelahanka,2.46986575,,21,1,2,0,0,1,0
FKID002095,unplanned,13.11539,77.6071067,vehicle_breakdown,False,2024-02-27 18:53:34.426000+00:00,closed,Bellary Road 2,High,2024-02-27 18:56:25.067035+00:00,Yelahanka,2.84401725,,18,1,2,0,0,3,0
FKID002096,unplanned,12.9433634,77.5778127,accident,False,2024-02-27 21:07:10.872960+00:00,resolved,Non-corridor,Low,2024-02-27 21:19:44.659895+00:00,Basavanagudi,12.563115583333333,,21,1,2,0,0,1,0
FKID002097,planned,12.9694819,77.7006441,construction,False,2024-02-27 20:53:27.002000+00:00,closed,ORR East 2,High,2024-02-27 20:56:21.988222+00:00,HAL Old Airport,2.916437033333333,,20,1,2,0,1,3,0
FKID002098,unplanned,12.9434044,77.5778786,accident,False,2024-02-27 21:09:13.115423+00:00,closed,Non-corridor,Low,2024-02-27 21:19:34.410765+00:00,Basavanagudi,10.354922366666667,,21,1,2,0,0,1,0
FKID002099,unplanned,12.9880117,77.5098991,vehicle_breakdown,False,2024-02-27 20:16:33.649000+00:00,closed,Magadi Road,High,2024-02-27 20:18:41.368044+00:00,Kamakshipalya,2.128650733333333,,20,1,2,0,0,3,0
FKID002100,unplanned,13.0193245,77.5529483,vehicle_breakdown,False,2024-02-27 23:27:51.734000+00:00,closed,Tumkur Road,High,2024-02-27 23:28:29.808130+00:00,Yeshwanthpura,0.6345688333333332,,23,1,2,0,0,3,0
FKID002101,unplanned,12.9587208,77.5931516,vehicle_breakdown,False,2024-02-27 22:21:55.793000+00:00,closed,Non-corridor,Low,2024-02-27 22:23:05.073656+00:00,Halasuru Gate,1.1546775999999999,,22,1,2,0,0,1,0
FKID002102,unplanned,13.0382283,77.626245,congestion,False,2024-02-27 19:17:41.095000+00:00,closed,Hennur Main Road,High,2024-02-27 19:19:29.287361+00:00,Hennuru,1.8032060166666668,,19,1,2,0,0,3,0
FKID002103,planned,12.9255592,77.6087154,construction,False,2024-02-27 20:38:24.075000+00:00,closed,Non-corridor,Low,2024-02-27 20:40:13.414902+00:00,Mico Layout,1.8223316999999999,,20,1,2,0,1,1,0
FKID002104,unplanned,12.9853022,77.6436693,vehicle_breakdown,False,2024-02-27 20:53:23.713000+00:00,closed,Old Madras Road,High,2024-02-27 20:56:38.283514+00:00,Banaswadi,3.2428419,,20,1,2,0,0,3,0
FKID002105,planned,12.9695714,77.700534,construction,False,2024-03-18 21:02:33.609000+00:00,closed,ORR East 2,High,2024-03-18 21:03:16.828120+00:00,HAL Old Airport,0.7203186666666667,,21,0,3,0,1,3,0
FKID002106,unplanned,12.9959395,77.5959461,water_logging,False,2024-03-18 21:31:29.263000+00:00,closed,Non-corridor,Low,2024-03-18 21:32:26.792400+00:00,R.T. Nagar,0.9588233333333334,,21,0,3,0,0,1,0
FKID002107,unplanned,13.1029761,77.5856628,pot_holes,False,2024-03-18 21:47:06.544000+00:00,closed,Non-corridor,Low,2024-03-18 21:47:28.767861+00:00,Yelahanka,0.37039768333333334,,21,0,3,0,0,1,0
FKID002108,unplanned,13.1028933,77.5855267,pot_holes,False,2024-03-18 21:44:13.112000+00:00,closed,Non-corridor,Low,2024-03-18 21:44:49.088736+00:00,Yelahanka,0.5996122666666667,,21,0,3,0,0,1,0
FKID002109,unplanned,13.025746,77.5210641,others,False,2024-02-27 23:56:50.555000+00:00,closed,Non-corridor,Low,2024-02-27 23:58:08.943999+00:00,Peenya,1.3064833166666667,,23,1,2,0,0,1,0
FKID002110,planned,12.9360068,77.7070682,procession,False,2024-02-27 23:56:42.912000+00:00,closed,Non-corridor,Low,2024-02-27 23:59:10.820954+00:00,HAL Old Airport,2.4651492333333334,,23,1,2,0,1,1,0
FKID002111,unplanned,12.9795816,77.5819175,others,False,2024-02-28 00:31:06.769000+00:00,closed,Non-corridor,Low,2024-02-28 00:35:39.201066+00:00,Upparpet,4.540534433333334,,0,2,2,0,0,1,0
FKID002112,unplanned,13.0474691,77.5723147,vehicle_breakdown,False,2024-03-18 22:23:06.497000+00:00,closed,ORR North 2,High,2024-03-18 22:24:50.087836+00:00,Kodigehalli,1.7265139333333333,,22,0,3,0,0,3,0
FKID002113,unplanned,12.9618689,77.596462,others,False,2024-02-28 00:38:53.335000+00:00,closed,Mysore Road,High,2024-02-28 00:43:36.450137+00:00,Ashok Nagar,4.718585616666667,,0,2,2,0,0,3,0
FKID002114,unplanned,13.0369084,77.5894315,vehicle_breakdown,False,2024-03-18 20:07:47.258000+00:00,closed,Bellary Road 1,High,2024-03-18 20:12:13.947095+00:00,Hebbala,4.44481825,,20,0,3,0,0,3,0
FKID002115,unplanned,12.984991,77.5722494,others,False,2024-02-28 01:32:55.203000+00:00,active,Non-corridor,Low,2024-02-28 01:34:26.504480+00:00,Sheshadripuram,1.5216913333333333,,1,2,2,0,0,1,0
FKID002116,unplanned,13.0369092,77.5894681,vehicle_breakdown,False,2024-03-18 20:15:43.371000+00:00,closed,Bellary Road 1,High,2024-03-18 20:17:31.181893+00:00,Hebbala,1.7968482166666666,,20,0,3,0,0,3,0
FKID002117,unplanned,13.0310562,77.5405823,vehicle_breakdown,False,2024-03-18 20:03:46.120000+00:00,closed,Tumkur Road,High,2024-03-18 20:04:50.930600+00:00,Yeshwanthpura,1.0801766666666666,,20,0,3,0,0,3,0
FKID002118,unplanned,12.9543416,77.6804399,construction,False,2024-02-28 02:58:23.568000+00:00,closed,Old Airport Road,High,2024-02-28 02:59:18.323273+00:00,HAL Old Airport,0.9125878833333334,,2,2,2,0,0,3,0
FKID002119,unplanned,13.0410583,77.622995,vehicle_breakdown,False,2024-02-28 00:01:47.717000+00:00,closed,Hennur Main Road,High,2024-02-28 00:03:10.870528+00:00,Hennuru,1.3858921333333332,,0,2,2,0,0,3,0
FKID002120,unplanned,12.9665342,77.5050712,vehicle_breakdown,False,2024-02-28 03:38:08.709000+00:00,closed,Non-corridor,Low,2024-02-28 03:41:19.059672+00:00,Jnanabharathi,3.1725112,,3,2,2,0,0,1,0
FKID002121,unplanned,13.0036663,77.6171413,accident,False,2024-02-28 01:51:14.645322+00:00,closed,Airport New South Road,High,2024-02-28 02:56:32.118869+00:00,Pulikeshinagar(F.Town),,,1,2,2,0,0,3,0
FKID002122,unplanned,13.0460949,77.6022145,vehicle_breakdown,False,2024-02-28 03:40:48.514000+00:00,closed,ORR North 1,High,2024-02-28 03:42:02.240318+00:00,Hebbala,1.2287719666666668,,3,2,2,0,0,3,0
FKID002123,unplanned,13.0803194,77.5925547,vehicle_breakdown,False,2024-02-27 23:48:13.371000+00:00,closed,Bellary Road 2,High,2024-02-27 23:49:49.897421+00:00,Yelahanka,1.6087736833333333,,23,1,2,0,0,3,0
FKID002124,unplanned,12.9680242,77.6003686,vehicle_breakdown,False,2024-02-27 23:55:12.222000+00:00,closed,Mysore Road,High,2024-02-27 23:56:32.587215+00:00,Cubbon Park,1.33942025,,23,1,2,0,0,3,0
FKID002125,unplanned,13.0368728,77.5892809,vehicle_breakdown,False,2024-02-28 00:02:28.935000+00:00,closed,Bellary Road 1,High,2024-02-28 00:06:30.175790+00:00,Kodigehalli,4.020679833333333,,0,2,2,0,0,3,0
FKID002126,unplanned,12.9378809,77.5211092,vehicle_breakdown,False,2024-02-28 04:20:36.993000+00:00,closed,Mysore Road,High,2024-02-28 04:21:50.725181+00:00,Byatarayanapura,1.2288696833333332,,4,2,2,0,0,3,0
FKID002127,unplanned,12.989572,77.5016956,road_conditions,False,2024-03-18 22:35:42.096000+00:00,closed,Magadi Road,High,2024-03-18 22:37:18.949441+00:00,Kamakshipalya,1.6142240166666668,,22,0,3,0,0,3,0
FKID002128,unplanned,12.9665079,77.5871803,vehicle_breakdown,False,2024-02-28 01:42:22.599000+00:00,closed,Mysore Road,High,2024-02-28 01:43:31.963643+00:00,Halasuru Gate,1.1560773833333333,,1,2,2,0,0,3,0
FKID002129,unplanned,12.95932396,77.65444326,vehicle_breakdown,False,2024-02-28 01:37:01.103000+00:00,closed,Old Airport Road,High,2024-02-28 01:38:42.466824+00:00,Jeevanbheemanagar,1.6893970666666667,,1,2,2,0,0,3,0
FKID002130,unplanned,12.9663931,77.5871595,accident,False,2024-02-28 03:18:54.745908+00:00,closed,Mysore Road,High,2024-02-28 04:03:14.148060+00:00,Halasuru Gate,44.3233692,,3,2,2,0,0,3,0
FKID002131,unplanned,12.9680089,77.6004777,vehicle_breakdown,False,2024-02-28 05:38:59.747000+00:00,closed,Mysore Road,High,2024-02-28 05:40:28.950712+00:00,Ashok Nagar,1.4867285333333333,,5,2,2,0,0,3,0
FKID002132,unplanned,12.9393156,77.6355349,others,False,2024-03-18 22:40:30.730000+00:00,active,IRR(Thanisandra road),High,2024-03-18 22:41:52.776010+00:00,Ashok Nagar,1.3674335,,22,0,3,0,0,3,0
